"";"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975"
"1";"2021-11-22";"0-60";1;36,4;17;22;28;37;47;51;55;60;69;78;46;341,5;239;269;302,8;347;402;417;436;460;504;540,5;0,02744186;0,0513345;0,04179685;0,03442765;0,02730682;0,0215494;0,02028117;0,01885881;0,017274252;0,015029267;0,013037189
"2";"2021-11-22";"60+";4;88,7;49;61;73;89;110;116;123;133;149;166;132;688,8;536;586;636;701;777;800;827;859;912;968;0,04508535;0,07532876;0,06335834;0,05408937;0,04492049;0,03675102;0,03498412;0,03295966;0,030558072;0,027392526;0,024577877
"3";"2021-11-22";"alle";5;125,2;70;86;103;126;156;165;175;189;214;238;178;1030,3;789;868;946;1048;1176,2;1210;1252;1307;1401;1491;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"4";"2021-11-21";"0-60";2;133,3;68;86;106;134;171;181;195;213;243;277;48;310;218;245;273;313;363;377;394;415,1;453;485,8;0,01499903;0,02784622;0,0226886;0,01878073;0,014942;0,01182758;0,01105431;0,01034815;0,009452147;0,008272766;0,007272157
"5";"2021-11-21";"60+";8;226,3;138;163;192;229,5;275;289;305;326;361;397;138;613,7;483;525;567;623;689;707;729;757;803;856;0,03534985;0,05645111;0,0481345;0,04154684;0,03498951;0,02922981;0,02787835;0,02648608;0,024681034;0,022245973;0,020225596
"6";"2021-11-21";"alle";10;359,7;213;255;300;364;444;468;495;532;598;662;186;923,7;713;778;847;936;1047;1076;1112;1161;1243;1326;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"7";"2021-11-20";"0-60";5;74;46;54;63;74;88;91;95;101;111;120;53;192;151;164;177;193;212;217;223;231;244;256;0,06760064;0,10025898;0,08783344;0,07777403;0,0672365;0,05781634;0,0557299;0,05325346;0,050328646;0,046073345;0,04243557
"8";"2021-11-20";"60+";24;176,3;128;144;159;178;201;207;214;224;240;254;151;422,3;359;379,9;401;427;456;464;474;486;506;526;0,13613223;0,17916705;0,16321094;0,1495615;0,13449325;0,12063271;0,11734071;0,11346485;0,108888246;0,101977817;0,096181115
"9";"2021-11-20";"alle";29;250,3;181;203;225;253;286;295;305;321;344;367;204;614,3;519;551;581;620;664;676;691;709;739;765;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"10";"2021-11-19";"0-60";8;38,2;26;30;33;38;43;45;47;49;52;55;63;144,6;122;129;136;145;154;157;160;164;170;175;0,20958879;0,26404812;0,24416408;0,22733745;0,20909216;0,19111266;0,18666137;0,18190989;0,175744424;0,166314023;0,15873889
"11";"2021-11-19";"60+";32;94,7;75;82;88;95;104;106;108;111;116;121;172;311,3;281;291;302;314;327;330;334;340;349;357;0,3377849;0,39144895;0,37190192;0,35421752;0,33508646;0,31568504;0,31092211;0,30506789;0,297291868;0,286576197;0,277015829
"12";"2021-11-19";"alle";40;132,9;107;115;124;134;145;148;151;156;163;170;235;455,9;412;428;442;459;478;483;489;496;507;519;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"13";"2021-11-18";"0-60";4;11,1;6;8;9;11;13;14;14;15;16;17;72;131,1;113;119;125;131;138;140;142;145;150;153;0,36007882;0,42320069;0,40124745;0,38188202;0,35937778;0,33711003;0,33205256;0,32576521;0,31734686;0,305442139;0,295457753
"14";"2021-11-18";"60+";10;19,7;14;16;18;20;22;23;23;24;26;27;213;309,7;287;295;303;312;321;324;327;331;338;344;0,50714722;0,56045286;0,54098779;0,52391079;0,50468789;0,48489899;0,48010119;0,47363631;0,466399109;0,455361426;0,445453042
"15";"2021-11-18";"alle";14;30,8;23;25;28;31;34;35;36;37;39;41;285;440,9;409;421;431;444;457;460;464;470;478;486;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"16";"2021-11-17";"0-60";7;17,1;11;13;15;17;19;20;21;22;23;24;99;160,7;143;148;154;161;168;170;172;175;180;184;0,41007822;0,47135829;0,45048945;0,43119177;0,40911784;0,38688086;0,38176597;0,37526187;0,367553153;0,355496798;0,345781508
