"date";"age60";"reported";"nowcast_est";"nowcast_0.025";"nowcast_0.1";"nowcast_0.25";"nowcast_0.5";"nowcast_0.75";"nowcast_0.8";"nowcast_0.85";"nowcast_0.9";"nowcast_0.95";"nowcast_0.975";"reported7";"nowcast7_est";"nowcast7_0.025";"nowcast7_0.1";"nowcast7_0.25";"nowcast7_0.5";"nowcast7_0.75";"nowcast7_0.8";"nowcast7_0.85";"nowcast7_0.9";"nowcast7_0.95";"nowcast7_0.975";"F_est";"F_0.025";"F_0.1";"F_0.25";"F_0.5";"F_0.75";"F_0.8";"F_0.85";"F_0.9";"F_0.95";"F_0.975"
"2022-04-16";"0-60";0;0;0;0;0;0;0;0;0;0;0;0;103;132,6;118,274407630522;122,61424957265;127,31325;133;139,061583333333;139;140;144,950796581197;144;150,383493975904;0,485717586459969;0,567328637211968;0,538347932173018;0,512265816421127;0,483598667060075;0,452699971103946;0,445742110574451;0,436933917161535;0,425684895540645;0,408583395031422;0,395099917516655
"2022-04-16";"60+";0;0;0;0;0;0;0;0;0;0;0;0;196;281,9;196,390048076923;222,38676962677;245,684191919192;283;327,06803030303;295;299;352,682007722008;309;392,135721153846;0,379225567591194;0,462514584705833;0,433282625338304;0,406912382713387;0,377954922357175;0,348383794920647;0,341261843440289;0,333037131923845;0,322425208322887;0,307905093265164;0,295166588799968
"2022-04-16";"alle";0;0;0;0;0;0;0;0;0;0;0;0;299;414,5;341,789131181319;369,877090909091;390,91875;416;444,81875;431;435;470,006545454546;448;508,666535027473;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2022-04-15";"0-60";8;13,4;9;11;12;13;15;16;16;17;18;19;123;157,4;142,086435742972;146,363117948718;150,938416666667;158;165,623833333333;164;166;171,327494017094;171;176,665451807229;0,595240231223154;0,665577979432344;0,641063476250016;0,618741470102772;0,59259937304136;0,566211701571407;0,559855219789603;0,551417883446683;0,540797776515717;0,526053022492928;0,512850390859813
"2022-04-15";"60+";26;51,9;40;44;48;52;57;58;60;61;64;67;235;331,6;240,252019230769;269,621724581724;292,535757575757;333;377,988787878788;346;349;406,959948519949;360;449,734230769231;0,501057002125807;0,577913269912058;0,551244767033755;0,527502729961625;0,499979270609783;0,472121070127154;0,46488414161943;0,456676165022879;0,446756981618284;0,430742447187353;0,41755002107917
"2022-04-15";"alle";34;65,3;52;57;61;65;71;72;74;76;79;82;358;489;410,329223901099;441,112;464,295833333333;491;522,6875;508;511;549,948363636364;525;593,894368131868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2022-04-14";"0-60";15;21,4;17;18;20;21;23;24;24;25;26;27;135;168,1;153,156925200803;157,457292307692;162,078979166667;169;175,295854166667;175;176;181,107753846154;181;186,500976405622;0,701285025022185;0,75773731826788;0,739023561942285;0,720817848105938;0,699137061343642;0,676410342430189;0,670759166538647;0,664009135482568;0,655909207663875;0,641955712361749;0,631176269946472
"2022-04-14";"60+";28;44,7;36;39;42;45;48;49;50;51;54;56;268;351,7;273,745144230769;296,412561132561;320,367222222222;353;393,612676767677;364;367;416,14332046332;376;452,320144230769;0,626562381599997;0,691248415081069;0,669764751949287;0,649341614799602;0,625421467708493;0,600454853240294;0,59419212317499;0,587144647174924;0,577855006305818;0,563433070298714;0,551198523380371
"2022-04-14";"alle";43;66,1;56;59;62;66;70;71;73;74;77;80;403;519,8;451,141868131868;478,877527272727;497,790833333333;521;549,445;536;540;572,4768;552;610,867383241758;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"2022-04-13";"0-60";30;38,5;33;35;36;38;41;41;42;43;44;46;148;179,1;165,391890060241;169,771206837607;173,078979166667;180;186,295854166667;185;187;192,107753846154;191;197,500976405622;0,778368576187467;0,81984777029977;0,805663528078867;0,792810999130398;0,777446907827556;0,760135876904419;0,755699069326818;0,750763107953832;0,743997087775744;0,734468138462505;0,725753751395932
